"","UniqueCarrier","FlightNum"
"105980","XE",3003
"105981","XE",2566
"105982","XE",2816
"105983","XE",2606
"105984","XE",2551
"105985","XE",2330
"105986","XE",2554
"105987","XE",2822
"105988","XE",3108
"105989","XE",2911
"105990","XE",2095
"105991","XE",2760
"105992","XE",2938
"105993","XE",3040
"105994","XE",2606
"105995","XE",2804
"105996","XE",2679
"105997","XE",2872
"105998","XE",2630
"105999","XE",2056
"106000","XE",2181
"106001","XE",3105
"106002","XE",3022
"106003","XE",2171
"106004","XE",2530
"106005","XE",2442
"106006","XE",2123
"106007","XE",2151
"106008","XE",2739
"106009","XE",2804
"106010","XE",2769
"106011","XE",2079
"106012","XE",2650
"106013","XE",3105
"106014","XE",3019
"106015","XE",3152
"106016","XE",2603
"106017","XE",3132
"106018","XE",2802
"106019","XE",2648
"106020","XE",2530
"106021","XE",2962
"106022","XE",2950
"106023","XE",3119
"106024","XE",3110
"106025","XE",2574
"106026","XE",2780
"106027","XE",2836
"106028","XE",2055
"106029","XE",2731
"106030","XE",2695
"106031","XE",2760
"106032","XE",2408
"106033","XE",3040
"106034","XE",2048
"106035","XE",2024
"106036","XE",2612
"106037","XE",3147
"106038","XE",2324
"106039","XE",2097
"106040","XE",3137
"106041","XE",2792
"106042","XE",2475
"106043","XE",2732
"106044","XE",2376
"106045","XE",2562
"106046","XE",2777
"106047","XE",2071
"106048","XE",2605
"106049","XE",2301
"106050","XE",2056
"106051","XE",2504
"106052","XE",2820
"106053","XE",3059
"106054","XE",2820
"106055","XE",2451
"106056","XE",2695
"106057","XE",2133
"106058","XE",2271
"106059","XE",3133
"106060","XE",2530
"106061","XE",2363
"106062","XE",2574
"106063","XE",2630
"106064","XE",2885
"106065","XE",3038
"106066","XE",3124
"106067","XE",3083
"106068","XE",2304
"106069","XE",2016
"106070","XE",3110
"106071","XE",2843
"106072","XE",2791
"106073","XE",2961
"106074","XE",2079
"106075","XE",2006
"106076","XE",3082
"106077","XE",2240
"106078","XE",2288
"106079","XE",2845
"106080","XE",2246
"106081","XE",2922
"106082","XE",2724
"106083","XE",2652
"106084","XE",2530
"106085","XE",2192
"106086","XE",2174
"106087","XE",2097
"106088","XE",2780
"106089","XE",2583
"106090","XE",2363
"106091","XE",2237
"106092","XE",2907
"106093","XE",2475
"106094","XE",2278
"106095","XE",2799
"106096","XE",2352
"106097","XE",2962
"106098","XE",2380
"106099","XE",2092
"106100","XE",2773
"106101","XE",2654
"106102","XE",2780
"106103","XE",3028
"106104","XE",2084
"106105","XE",2697
"106106","XE",2750
"106107","XE",2998
"106108","XE",2499
"106109","XE",2492
"106110","XE",2830
"106111","XE",2071
"106112","XE",2016
"106113","XE",2504
"106114","XE",3092
"106115","XE",2784
"106116","XE",3078
"106117","XE",2204
"106118","XE",2843
"106119","XE",2559
"106120","XE",2288
"106121","XE",2376
"106122","XE",2920
"106123","XE",2116
"106124","XE",2530
"106125","XE",2490
"106126","XE",2278
"106127","XE",2204
"106128","XE",2826
"106129","XE",2826
"106130","XE",2493
"106131","XE",3040
"106132","XE",2662
"106133","XE",2833
"106134","XE",2240
"106135","XE",2105
"106136","XE",2586
"106137","XE",2958
"106138","XE",2769
"106139","XE",2284
"106140","XE",2816
"106141","XE",3133
"106142","XE",2371
"106143","XE",2750
"106144","XE",2092
"106145","XE",2824
"106146","XE",2631
"106147","XE",2261
"106148","XE",2079
"106149","XE",2105
"106150","XE",2044
"106151","XE",2911
"106152","XE",2305
"106153","XE",2180
"106154","XE",2739
"106155","XE",3048
"106156","XE",2305
"106157","XE",2982
"106158","XE",2705
"106159","XE",2016
"106160","XE",2530
"106161","XE",2152
"106162","XE",2225
"106163","XE",2922
"106164","XE",2833
"106165","XE",2750
"106166","XE",2151
"106167","XE",2304
"106168","XE",2891
"106169","XE",2836
"106170","XE",2385
"106171","XE",2228
"106172","XE",2908
"106173","XE",2493
"106174","XE",2652
"106175","XE",2452
"106176","XE",2841
"106177","XE",2174
"106178","XE",2924
"106179","XE",3056
"106180","XE",2317
"106181","XE",2574
"106182","XE",2750
"106183","XE",2024
"106184","XE",2631
"106185","XE",2411
"106186","XE",2687
"106187","XE",3138
"106188","XE",2872
"106189","XE",2848
"106190","XE",2133
"106191","XE",2376
"106192","XE",2603
"106193","XE",2464
"106194","XE",2301
"106195","XE",2629
"106196","XE",3082
"106197","XE",2363
"106198","XE",2171
"106199","XE",2582
"106200","XE",2803
"106201","XE",2479
"106202","XE",2152
"106203","XE",2752
"106204","XE",2113
"106205","XE",2649
"106206","XE",2133
"106207","XE",3082
"106208","XE",2025
"106209","XE",2318
"106210","XE",2523
"106211","XE",2742
"106212","XE",2750
"106213","XE",2815
"106214","XE",2293
"106215","XE",2418
"106216","XE",2466
"106217","XE",2822
"106218","XE",2411
"106219","XE",2107
"106220","XE",2148
"106221","XE",2618
"106222","XE",2872
"106223","XE",2846
"106224","XE",2082
"106225","XE",3078
"106226","XE",2330
"106227","XE",2714
"106228","XE",2804
"106229","XE",2643
"106230","XE",2249
"106231","XE",2246
"106232","XE",2407
"106233","XE",2576
"106234","XE",2963
"106235","XE",2593
"106236","XE",2451
"106237","XE",2105
"106238","XE",2418
"106239","XE",2276
"106240","XE",2776
"106241","XE",3133
"106242","XE",3019
"106243","XE",3105
"106244","XE",2586
"106245","XE",2800
"106246","XE",2050
"106247","XE",2814
"106248","XE",2612
"106249","XE",2025
"106250","XE",2646
"106251","XE",2051
"106252","XE",2085
"106253","XE",2523
"106254","XE",2097
"106255","XE",2408
"106256","XE",2464
"106257","XE",2711
"106258","XE",3152
"106259","XE",2055
"106260","XE",3048
"106261","XE",2198
"106262","XE",2442
"106263","XE",2097
"106264","XE",2363
"106265","XE",2998
"106266","XE",2695
"106267","XE",2363
"106268","XE",2492
"106269","XE",2827
"106270","XE",2998
"106271","XE",2784
"106272","XE",2408
"106273","XE",2758
"106274","XE",2920
"106275","XE",2097
"106276","XE",2816
"106277","XE",2568
"106278","XE",2246
"106279","XE",2984
"106280","XE",2189
"106281","XE",2631
"106282","XE",2554
"106283","XE",3003
"106284","XE",2800
"106285","XE",2152
"106286","XE",2841
"106287","XE",3152
"106288","XE",2413
"106289","XE",2800
"106290","XE",3120
"106291","XE",2085
"106292","XE",2190
"106293","XE",2413
"106294","XE",2028
"106295","XE",2736
"106296","XE",2963
"106297","XE",2891
"106298","XE",3083
"106299","XE",2363
"106300","XE",2411
"106301","XE",2559
"106302","XE",2843
"106303","XE",2714
"106304","XE",2963
"106305","XE",2948
"106306","XE",3056
"106307","XE",3119
"106308","XE",2071
"106309","XE",2649
"106310","XE",2769
"106311","XE",2284
"106312","XE",2562
"106313","XE",3092
"106314","XE",2499
"106315","XE",2818
"106316","XE",2924
"106317","XE",2705
"106318","XE",2407
"106319","XE",2520
"106320","XE",2679
"106321","XE",3118
"106322","XE",2568
"106323","XE",2482
"106324","XE",2008
"106325","XE",2001
"106326","XE",2703
"106327","XE",3108
"106328","XE",3147
"106329","XE",3040
"106330","XE",2687
"106331","XE",2938
"106332","XE",2654
"106333","XE",2497
"106334","XE",2414
"106335","XE",2960
"106336","XE",2371
"106337","XE",3092
"106338","XE",2958
"106339","XE",2092
"106340","XE",2881
"106341","XE",2586
"106342","XE",2281
"106343","XE",3083
"106344","XE",2736
"106345","XE",2217
"106346","XE",2109
"106347","XE",2028
"106348","XE",3116
"106349","XE",2085
"106350","XE",2240
"106351","XE",2363
"106352","XE",2982
"106353","XE",2035
"106354","XE",3124
"106355","XE",2299
"106356","XE",2249
"106357","XE",3040
"106358","XE",2922
"106359","XE",2591
"106360","XE",2881
"106361","XE",2731
"106362","XE",2816
"106363","XE",2861
"106364","XE",2085
"106365","XE",2189
"106366","XE",2336
"106367","XE",3147
"106368","XE",2820
"106369","XE",2724
"106370","XE",2911
"106371","XE",2593
"106372","XE",2816
"106373","XE",2760
"106374","XE",2092
"106375","XE",3119
"106376","XE",3040
"106377","XE",3038
"106378","XE",2573
"106379","XE",2101
"106380","XE",2586
"106381","XE",3092
"106382","XE",2814
"106383","XE",2824
"106384","XE",2298
"106385","XE",2405
"106386","XE",2731
"106387","XE",2107
"106388","XE",2911
"106389","XE",2433
"106390","XE",2496
"106391","XE",2288
"106392","XE",2304
"106393","XE",2732
"106394","XE",2504
"106395","XE",2433
"106396","XE",2574
"106397","XE",2469
"106398","XE",2799
"106399","XE",2284
"106400","XE",2938
"106401","XE",3147
"106402","XE",2884
"106403","XE",2593
"106404","XE",3120
"106405","XE",3119
"106406","XE",2363
"106407","XE",2695
"106408","XE",2041
"106409","XE",2087
"106410","XE",2016
"106411","XE",3047
"106412","XE",2603
"106413","XE",3003
"106414","XE",2523
"106415","XE",2568
"106416","XE",2728
"106417","XE",3138
"106418","XE",2376
"106419","XE",2568
"106420","XE",2146
"106421","XE",2228
"106422","XE",2293
"106423","XE",2418
"106424","XE",2152
"106425","XE",2064
"106426","XE",2363
"106427","XE",2902
"106428","XE",2523
"106429","XE",2848
"106430","XE",2715
"106431","XE",2654
"106432","XE",2982
"106433","XE",2715
"106434","XE",2220
"106435","XE",2262
"106436","XE",2471
"106437","XE",2881
"106438","XE",2960
"106439","XE",2044
"106440","XE",2562
"106441","XE",2695
"106442","XE",2281
"106443","XE",3045
"106444","XE",2168
"106445","XE",2576
"106446","XE",3045
"106447","XE",2180
"106448","XE",3059
"106449","XE",2815
"106450","XE",2884
"106451","XE",2576
"106452","XE",2731
"106453","XE",2730
"106454","XE",2811
"106455","XE",2490
"106456","XE",2520
"106457","XE",2950
"106458","XE",2192
"106459","XE",2942
"106460","XE",2885
"106461","XE",2711
"106462","XE",2035
"106463","XE",2649
"106464","XE",2371
"106465","XE",2922
"106466","XE",2750
"106467","XE",2822
"106468","XE",2591
"106469","XE",2304
"106470","XE",2087
"106471","XE",2085
"106472","XE",2109
"106473","XE",2261
"106474","XE",3091
"106475","XE",3108
"106476","XE",2606
"106477","XE",2885
"106478","XE",2459
"106479","XE",2469
"106480","XE",2591
"106481","XE",2967
"106482","XE",2695
"106483","XE",2471
"106484","XE",2661
"106485","XE",3137
"106486","XE",2924
"106487","XE",2803
"106488","XE",2679
"106489","XE",2714
"106490","XE",2261
"106491","XE",2466
"106492","XE",2271
"106493","XE",2055
"106494","XE",2302
"106495","XE",2336
"106496","XE",2133
"106497","XE",2841
"106498","XE",2152
"106499","XE",2490
"106500","XE",2911
"106501","XE",3041
"106502","XE",2830
"106503","XE",2087
"106504","XE",2414
"106505","XE",2281
"106506","XE",2799
"106507","XE",2304
"106508","XE",2827
"106509","XE",2739
"106510","XE",2804
"106511","XE",2407
"106512","XE",2288
"106513","XE",2180
"106514","XE",2249
"106515","XE",2911
"106516","XE",2695
"106517","XE",2107
"106518","XE",2442
"106519","XE",2708
"106520","XE",2107
"106521","XE",2679
"106522","XE",3022
"106523","XE",2271
"106524","XE",2998
"106525","XE",2843
"106526","XE",3105
"106527","XE",3135
"106528","XE",3116
"106529","XE",2249
"106530","XE",2848
"106531","XE",2056
"106532","XE",3059
"106533","XE",2848
"106534","XE",2151
"106535","XE",2109
"106536","XE",3152
"106537","XE",2095
"106538","XE",2885
"106539","XE",2299
"106540","XE",2573
"106541","XE",2413
"106542","XE",2822
"106543","XE",2907
"106544","XE",2662
"106545","XE",3040
"106546","XE",2938
"106547","XE",2902
"106548","XE",2482
"106549","XE",2830
"106550","XE",2301
"106551","XE",2523
"106552","XE",2302
"106553","XE",2905
"106554","XE",2499
"106555","XE",2523
"106556","XE",3120
"106557","XE",2661
"106558","XE",2649
"106559","XE",2317
"106560","XE",2107
"106561","XE",2568
"106562","XE",2051
"106563","XE",2052
"106564","XE",2418
"106565","XE",2498
"106566","XE",2662
"106567","XE",2814
"106568","XE",2760
"106569","XE",2204
"106570","XE",3121
"106571","XE",2133
"106572","XE",2180
"106573","XE",2498
"106574","XE",2773
"106575","XE",3133
"106576","XE",2097
"106577","XE",2827
"106578","XE",2881
"106579","XE",3138
"106580","XE",3147
"106581","XE",2475
"106582","XE",2105
"106583","XE",3108
"106584","XE",2802
"106585","XE",2752
"106586","XE",2324
"106587","XE",2930
"106588","XE",3047
"106589","XE",2433
"106590","XE",3004
"106591","XE",2107
"106592","XE",2217
"106593","XE",2447
"106594","XE",2493
"106595","XE",2520
"106596","XE",2848
"106597","XE",2597
"106598","XE",2198
"106599","XE",2643
"106600","XE",2728
"106601","XE",2048
"106602","XE",2824
"106603","XE",2687
"106604","XE",2302
"106605","XE",2708
"106606","XE",3083
"106607","XE",2916
"106608","XE",2630
"106609","XE",2155
"106610","XE",2679
"106611","XE",2133
"106612","XE",2760
"106613","XE",2190
"106614","XE",2451
"106615","XE",2938
"106616","XE",2891
"106617","XE",2908
"106618","XE",2276
"106619","XE",2777
"106620","XE",2724
"106621","XE",2982
"106622","XE",2924
"106623","XE",2843
"106624","XE",2576
"106625","XE",2884
"106626","XE",2612
"106627","XE",2606
"106628","XE",2228
"106629","XE",2705
"106630","XE",3132
"106631","XE",2371
"106632","XE",3124
"106633","XE",2872
"106634","XE",2459
"106635","XE",2566
"106636","XE",2833
"106637","XE",2679
"106638","XE",2451
"106639","XE",2598
"106640","XE",3048
"106641","XE",2508
"106642","XE",2116
"106643","XE",2730
"106644","XE",2475
"106645","XE",2582
"106646","XE",2371
"106647","XE",3078
"106648","XE",2024
"106649","XE",2451
"106650","XE",2568
"106651","XE",2148
"106652","XE",2905
"106653","XE",2192
"106654","XE",2299
"106655","XE",3083
"106656","XE",2043
"106657","XE",2891
"106658","XE",2085
"106659","XE",2243
"106660","XE",2471
"106661","XE",2593
"106662","XE",2792
"106663","XE",3108
"106664","XE",2464
"106665","XE",2833
"106666","XE",2593
"106667","XE",2930
"106668","XE",2916
"106669","XE",2043
"106670","XE",2946
"106671","XE",2593
"106672","XE",2833
"106673","XE",2505
"106674","XE",3105
"106675","XE",2562
"106676","XE",2982
"106677","XE",2606
"106678","XE",3116
"106679","XE",2697
"106680","XE",2278
"106681","XE",2773
"106682","XE",2156
"106683","XE",2881
"106684","XE",3108
"106685","XE",2958
"106686","XE",2562
"106687","XE",2056
"106688","XE",3091
"106689","XE",2578
"106690","XE",2525
"106691","XE",2087
"106692","XE",2492
"106693","XE",2050
"106694","XE",2496
"106695","XE",2695
"106696","XE",2451
"106697","XE",2079
"106698","XE",2593
"106699","XE",2605
"106700","XE",3048
"106701","XE",2069
"106702","XE",2800
"106703","XE",2492
"106704","XE",2107
"106705","XE",2631
"106706","XE",2815
"106707","XE",2562
"106708","XE",2631
"106709","XE",2776
"106710","XE",2646
"106711","XE",2036
"106712","XE",2305
"106713","XE",2198
"106714","XE",3019
"106715","XE",2071
"106716","XE",2836
"106717","XE",2479
"106718","XE",2298
"106719","XE",2962
"106720","XE",2730
"106721","XE",2451
"106722","XE",2582
"106723","XE",2408
"106724","XE",2705
"106725","XE",2246
"106726","XE",2654
"106727","XE",3152
"106728","XE",3004
"106729","XE",2649
"106730","XE",2469
"106731","XE",2833
"106732","XE",2758
"106733","XE",2171
"106734","XE",2433
"106735","XE",3102
"106736","XE",2646
"106737","XE",2418
"106738","XE",2281
"106739","XE",2824
"106740","XE",2508
"106741","XE",2573
"106742","XE",2025
"106743","XE",2930
"106744","XE",2891
"106745","XE",2930
"106746","XE",3105
"106747","XE",2141
"106748","XE",2190
"106749","XE",2346
"106750","XE",2301
"106751","XE",2318
"106752","XE",3123
"106753","XE",2523
"106754","XE",2284
"106755","XE",2980
"106756","XE",2261
"106757","XE",2508
"106758","XE",2930
"106759","XE",2872
"106760","XE",2780
"106761","XE",2833
"106762","XE",2064
"106763","XE",3147
"106764","XE",2908
"106765","XE",2845
"106766","XE",2830
"106767","XE",2192
"106768","XE",2590
"106769","XE",2107
"106770","XE",2776
"106771","XE",2715
"106772","XE",2278
"106773","XE",3119
"106774","XE",3119
"106775","XE",2777
"106776","XE",2141
"106777","XE",2708
"106778","XE",2554
"106779","XE",2679
"106780","XE",2520
"106781","XE",2246
"106782","XE",2582
"106783","XE",2802
"106784","XE",3116
"106785","XE",2661
"106786","XE",2284
"106787","XE",2736
"106788","XE",2784
"106789","XE",2784
"106790","XE",3003
"106791","XE",2962
"106792","XE",2174
"106793","XE",2220
"106794","XE",2703
"106795","XE",2574
"106796","XE",2492
"106797","XE",2496
"106798","XE",2278
"106799","XE",2271
"106800","XE",2452
"106801","XE",2619
"106802","XE",2811
"106803","XE",2833
"106804","XE",2284
"106805","XE",3152
"106806","XE",2527
"106807","XE",3028
"106808","XE",2962
"106809","XE",3038
"106810","XE",2198
"106811","XE",2113
"106812","XE",2082
"106813","XE",2414
"106814","XE",3083
"106815","XE",2288
"106816","XE",3105
"106817","XE",2237
"106818","XE",2299
"106819","XE",3038
"106820","XE",2654
"106821","XE",3110
"106822","XE",2155
"106823","XE",2298
"106824","XE",2237
"106825","XE",2490
"106826","XE",2408
"106827","XE",2411
"106828","XE",2963
"106829","XE",2530
"106830","XE",2107
"106831","XE",2189
"106832","XE",2752
"106833","XE",2705
"106834","XE",2008
"106835","XE",2655
"106836","XE",2299
"106837","XE",3028
"106838","XE",2922
"106839","XE",3003
"106840","XE",3152
"106841","XE",2261
"106842","XE",3078
"106843","XE",2650
"106844","XE",2760
"106845","XE",2071
"106846","XE",2591
"106847","XE",2958
"106848","XE",2922
"106849","XE",3015
"106850","XE",2146
"106851","XE",2482
"106852","XE",2304
"106853","XE",2442
"106854","XE",2043
"106855","XE",2742
"106856","XE",2811
"106857","XE",2056
"106858","XE",2171
"106859","XE",2732
"106860","XE",2204
"106861","XE",2800
"106862","XE",2496
"106863","XE",2217
"106864","XE",2523
"106865","XE",3078
"106866","XE",2711
"106867","XE",2561
"106868","XE",2116
"106869","XE",2574
"106870","XE",2001
"106871","XE",2730
"106872","XE",2408
"106873","XE",2525
"106874","XE",2493
"106875","XE",2714
"106876","XE",2930
"106877","XE",2475
"106878","XE",3038
"106879","XE",2938
"106880","XE",2619
"106881","XE",2554
"106882","XE",2475
"106883","XE",2001
"106884","XE",2062
"106885","XE",2612
"106886","XE",2629
"106887","XE",2924
"106888","XE",2475
"106889","XE",2493
"106890","XE",2041
"106891","XE",2791
"106892","XE",2714
"106893","XE",2508
"106894","XE",2380
"106895","XE",3119
"106896","XE",2146
"106897","XE",2715
"106898","XE",3078
"106899","XE",2520
"106900","XE",2151
"106901","XE",2597
"106902","XE",2998
"106903","XE",3110
"106904","XE",3147
"106905","XE",2071
"106906","XE",2907
"106907","XE",2881
"106908","XE",2802
"106909","XE",2908
"106910","XE",2304
"106911","XE",2814
"106912","XE",2304
"106913","XE",2758
"106914","XE",2586
"106915","XE",2804
"106916","XE",2324
"106917","XE",2908
"106918","XE",2466
"106919","XE",2578
"106920","XE",2830
"106921","XE",3062
"106922","XE",2281
"106923","XE",2105
"106924","XE",2818
"106925","XE",2818
"106926","XE",2405
"106927","XE",2872
"106928","XE",2148
"106929","XE",2055
"106930","XE",2843
"106931","XE",2151
"106932","XE",2001
"106933","XE",2469
"106934","XE",2905
"106935","XE",2304
"106936","XE",2731
"106937","XE",2662
"106938","XE",2998
"106939","XE",2631
"106940","XE",2493
"106941","XE",2028
"106942","XE",2650
"106943","XE",2001
"106944","XE",2800
"106945","XE",2006
"106946","XE",2769
"106947","XE",2071
"106948","XE",2479
"106949","XE",2872
"106950","XE",2732
"106951","XE",2482
"106952","XE",3028
"106953","XE",2715
"106954","XE",2050
"106955","XE",2841
"106956","XE",2963
"106957","XE",2296
"106958","XE",2924
"106959","XE",2998
"106960","XE",2209
"106961","XE",2405
"106962","XE",2414
"106963","XE",2498
"106964","XE",2318
"106965","XE",2305
"106966","XE",2804
"106967","XE",3120
"106968","XE",2598
"106969","XE",2082
"106970","XE",3047
"106971","XE",2773
"106972","XE",2827
"106973","XE",2079
"106974","XE",2336
"106975","XE",3132
"106976","XE",2578
"106977","XE",2276
"106978","XE",2180
"106979","XE",2820
"106980","XE",3038
"106981","XE",2180
"106982","XE",2530
"106983","XE",2240
"106984","XE",3116
"106985","XE",2728
"106986","XE",2773
"106987","XE",3133
"106988","XE",2479
"106989","XE",2048
"106990","XE",2133
"106991","XE",2001
"106992","XE",2405
"106993","XE",2024
"106994","XE",2772
"106995","XE",2237
"106996","XE",3108
"106997","XE",2891
"106998","XE",2174
"106999","XE",2107
"107000","XE",2490
"107001","XE",2261
"107002","XE",2217
"107003","XE",2248
"107004","XE",2802
"107005","XE",2776
"107006","XE",2174
"107007","XE",2475
"107008","XE",2249
"107009","XE",2025
"107010","XE",2597
"107011","XE",2816
"107012","XE",2407
"107013","XE",2941
"107014","XE",2574
"107015","XE",2574
"107016","XE",2192
"107017","XE",2773
"107018","XE",2631
"107019","XE",3119
"107020","XE",2703
"107021","XE",2776
"107022","XE",3110
"107023","XE",2069
"107024","XE",2568
"107025","XE",2087
"107026","XE",2490
"107027","XE",2414
"107028","XE",2171
"107029","XE",2080
"107030","XE",2946
"107031","XE",2200
"107032","XE",2192
"107033","XE",2649
"107034","XE",3105
"107035","XE",2148
"107036","XE",2905
"107037","XE",2818
"107038","XE",2025
"107039","XE",2916
"107040","XE",2204
"107041","XE",3022
"107042","XE",2833
"107043","XE",3138
"107044","XE",2085
"107045","XE",2174
"107046","XE",3105
"107047","XE",2171
"107048","XE",2661
"107049","XE",2984
"107050","XE",2902
"107051","XE",2084
"107052","XE",2036
"107053","XE",2836
"107054","XE",2459
"107055","XE",2499
"107056","XE",2924
"107057","XE",2496
"107058","XE",2025
"107059","XE",2711
"107060","XE",2087
"107061","XE",2301
"107062","XE",3082
"107063","XE",2561
"107064","XE",2946
"107065","XE",2992
"107066","XE",2593
"107067","XE",3147
"107068","XE",3147
"107069","XE",2946
"107070","XE",2155
"107071","XE",2986
"107072","XE",2967
"107073","XE",2695
"107074","XE",2180
"107075","XE",2559
"107076","XE",2035
"107077","XE",2217
"107078","XE",2204
"107079","XE",3116
"107080","XE",3135
"107081","XE",2559
"107082","XE",2750
"107083","XE",2822
"107084","XE",2148
"107085","XE",2107
"107086","XE",2525
"107087","XE",3108
"107088","XE",2742
"107089","XE",2085
"107090","XE",2551
"107091","XE",2318
"107092","XE",2408
"107093","XE",3124
"107094","XE",2884
"107095","XE",2246
"107096","XE",2411
"107097","XE",2562
"107098","XE",3138
"107099","XE",2452
"107100","XE",2814
"107101","XE",2827
"107102","XE",2008
"107103","XE",3058
"107104","XE",2703
"107105","XE",2413
"107106","XE",2447
"107107","XE",2482
"107108","XE",2980
"107109","XE",2562
"107110","XE",2562
"107111","XE",2948
"107112","XE",2220
"107113","XE",2731
"107114","XE",2731
"107115","XE",2092
"107116","XE",2661
"107117","XE",2346
"107118","XE",2246
"107119","XE",2407
"107120","XE",2598
"107121","XE",2687
"107122","XE",2930
"107123","XE",2171
"107124","XE",2249
"107125","XE",2662
"107126","XE",2816
"107127","XE",2079
"107128","XE",2304
"107129","XE",2174
"107130","XE",2385
"107131","XE",2843
"107132","XE",2046
"107133","XE",2697
"107134","XE",3105
"107135","XE",2496
"107136","XE",2508
"107137","XE",2471
"107138","XE",2841
"107139","XE",2035
"107140","XE",3022
"107141","XE",2363
"107142","XE",2938
"107143","XE",2482
"107144","XE",2156
"107145","XE",2784
"107146","XE",2452
"107147","XE",2451
"107148","XE",2293
"107149","XE",3121
"107150","XE",2324
"107151","XE",2092
"107152","XE",2938
"107153","XE",2597
"107154","XE",2324
"107155","XE",3003
"107156","XE",3004
"107157","XE",2612
"107158","XE",2612
"107159","XE",2525
"107160","XE",2938
"107161","XE",2192
"107162","XE",2714
"107163","XE",2155
"107164","XE",2605
"107165","XE",2760
"107166","XE",2156
"107167","XE",3123
"107168","XE",2240
"107169","XE",2346
"107170","XE",2711
"107171","XE",2731
"107172","XE",3004
"107173","XE",2950
"107174","XE",2504
"107175","XE",2499
"107176","XE",2649
"107177","XE",2885
"107178","XE",3078
"107179","XE",2452
"107180","XE",2958
"107181","XE",2151
"107182","XE",2629
"107183","XE",3078
"107184","XE",2336
"107185","XE",2697
"107186","XE",2336
"107187","XE",2724
"107188","XE",3003
"107189","XE",2107
"107190","XE",2433
"107191","XE",2413
"107192","XE",2299
"107193","XE",2955
"107194","XE",2317
"107195","XE",3062
"107196","XE",2884
"107197","XE",2758
"107198","XE",3028
"107199","XE",2109
"107200","XE",2407
"107201","XE",2861
"107202","XE",2920
"107203","XE",2962
"107204","XE",2861
"107205","XE",2363
"107206","XE",2818
"107207","XE",2776
"107208","XE",2084
"107209","XE",3078
"107210","XE",2905
"107211","XE",3138
"107212","XE",2732
"107213","XE",3056
"107214","XE",2008
"107215","XE",2826
"107216","XE",2960
"107217","XE",2816
"107218","XE",2071
"107219","XE",2385
"107220","XE",2742
"107221","XE",2479
"107222","XE",2804
"107223","XE",2845
"107224","XE",2200
"107225","XE",2469
"107226","XE",2471
"107227","XE",2293
"107228","XE",2824
"107229","XE",2679
"107230","XE",2908
"107231","XE",2198
"107232","XE",2908
"107233","XE",2041
"107234","XE",2249
"107235","XE",2530
"107236","XE",2198
"107237","XE",2296
"107238","XE",2887
"107239","XE",2861
"107240","XE",3108
"107241","XE",2318
"107242","XE",2586
"107243","XE",2498
"107244","XE",2714
"107245","XE",2980
"107246","XE",2958
"107247","XE",3045
"107248","XE",2984
"107249","XE",2920
"107250","XE",2590
"107251","XE",2339
"107252","XE",3048
"107253","XE",2304
"107254","XE",2509
"107255","XE",2298
"107256","XE",2950
"107257","XE",2523
"107258","XE",2982
"107259","XE",3110
"107260","XE",2730
"107261","XE",2559
"107262","XE",3132
"107263","XE",2459
"107264","XE",3137
"107265","XE",2411
"107266","XE",2240
"107267","XE",3004
"107268","XE",2629
"107269","XE",2814
"107270","XE",3133
"107271","XE",2824
"107272","XE",2861
"107273","XE",2769
"107274","XE",2930
"107275","XE",2776
"107276","XE",2069
"107277","XE",2261
"107278","XE",2908
"107279","XE",2573
"107280","XE",2818
"107281","XE",2773
"107282","XE",2148
"107283","XE",2276
"107284","XE",2963
"107285","XE",2469
"107286","XE",2692
"107287","XE",2583
"107288","XE",2133
"107289","XE",3132
"107290","XE",2955
"107291","XE",2246
"107292","XE",2960
"107293","XE",3045
"107294","XE",2836
"107295","XE",2464
"107296","XE",2447
"107297","XE",2944
"107298","XE",2447
"107299","XE",2731
"107300","XE",2024
"107301","XE",2576
"107302","XE",2708
"107303","XE",2376
"107304","XE",2261
"107305","XE",2198
"107306","XE",2198
"107307","XE",2715
"107308","XE",2508
"107309","XE",2687
"107310","XE",2800
"107311","XE",2041
"107312","XE",3135
"107313","XE",3124
"107314","XE",2573
"107315","XE",3048
"107316","XE",2284
"107317","XE",2190
"107318","XE",2674
"107319","XE",2475
"107320","XE",2922
"107321","XE",2479
"107322","XE",2814
"107323","XE",2687
"107324","XE",2654
"107325","XE",2566
"107326","XE",2818
"107327","XE",2574
"107328","XE",2498
"107329","XE",2174
"107330","XE",2780
"107331","XE",2284
"107332","XE",2082
"107333","XE",2800
"107334","XE",2278
"107335","XE",2464
"107336","XE",2992
"107337","XE",2962
"107338","XE",2654
"107339","XE",2155
"107340","XE",2498
"107341","XE",2092
"107342","XE",2962
"107343","XE",2028
"107344","XE",2062
"107345","XE",2192
"107346","XE",2816
"107347","XE",2190
"107348","XE",2198
"107349","XE",2520
"107350","XE",3004
"107351","XE",2597
"107352","XE",3105
"107353","XE",2151
"107354","XE",2826
"107355","XE",2561
"107356","XE",2646
"107357","XE",2261
"107358","XE",2499
"107359","XE",2116
"107360","XE",2731
"107361","XE",2715
"107362","XE",2288
"107363","XE",3110
"107364","XE",2961
"107365","XE",2414
"107366","XE",2963
"107367","XE",2346
"107368","XE",2097
"107369","XE",2920
"107370","XE",2884
"107371","XE",2711
"107372","XE",2996
"107373","XE",2750
"107374","XE",2304
"107375","XE",2442
"107376","XE",3082
"107377","XE",2736
